Date,adj_close,return,rv_sq_smooth,real_vol,year,month,day,NFCI,week_id,vix,year_month,rv.month,quarter,year_quarter,rv_quarter
1970-06-16,76.150002,2.0832704037608174,77.7102450701117,NA,1970.0,6.0,16,NA,NA,NA,197006.0,26.739025055369922,2,197002.0,123.69488802703464
1970-06-17,76.0,-0.19717653187925066,77.7430413575456,NA,1970.0,6.0,17,NA,NA,NA,197006.0,26.739025055369922,2,197002.0,123.69488802703464
1970-06-18,76.510002,0.6688137097802915,74.31611199780409,NA,1970.0,6.0,18,NA,NA,NA,197006.0,26.739025055369922,2,197002.0,123.69488802703464
1970-06-19,77.050003,0.7033123317746082,68.02720244370639,NA,1970.0,6.0,19,NA,NA,NA,197006.0,26.739025055369922,2,197002.0,123.69488802703464
1970-06-22,76.639999,-0.5335480087291344,64.82562453753107,NA,1970.0,6.0,22,NA,NA,NA,197006.0,26.739025055369922,2,197002.0,123.69488802703464
1970-06-23,74.760002,-2.483611127495333,70.97841374510249,NA,1970.0,6.0,23,NA,NA,NA,197006.0,26.739025055369922,2,197002.0,123.69488802703464
1970-06-24,73.970001,-1.0623390220865225,64.22659555984123,NA,1970.0,6.0,24,NA,NA,NA,197006.0,26.739025055369922,2,197002.0,123.69488802703464
1970-06-25,74.019997,0.06756673096521837,62.33786789325602,NA,1970.0,6.0,25,NA,NA,NA,197006.0,26.739025055369922,2,197002.0,123.69488802703464
1970-06-26,73.470001,-0.7458113185238702,38.88103387746832,NA,1970.0,6.0,26,NA,NA,NA,197006.0,26.739025055369922,2,197002.0,123.69488802703464
1970-06-29,72.889999,-0.792573156836518,33.27378819433537,NA,1970.0,6.0,29,NA,NA,NA,197006.0,26.739025055369922,2,197002.0,123.69488802703464
1970-06-30,72.720001,-0.2334978054220116,26.739025055369922,NA,1970.0,6.0,30,NA,NA,NA,197006.0,26.739025055369922,2,197002.0,123.69488802703464
1970-07-01,72.940002,0.3020749179732718,24.037623835749237,NA,1970.0,7.0,1,NA,NA,NA,197007.0,20.91351090632535,3,197003.0,49.633163068907706
1970-07-02,72.919998,-0.02742904171864069,24.03837618807884,NA,1970.0,7.0,2,NA,NA,NA,197007.0,20.91351090632535,3,197003.0,49.633163068907706
1970-07-06,71.779999,-1.575705059514032,25.764680200675365,NA,1970.0,7.0,6,NA,NA,NA,197007.0,20.91351090632535,3,197003.0,49.633163068907706
1970-07-07,71.230003,-0.769175168065761,24.14113470180072,NA,1970.0,7.0,7,NA,NA,NA,197007.0,20.91351090632535,3,197003.0,49.633163068907706
1970-07-08,73.0,2.4545321041044232,27.76267866058549,NA,1970.0,7.0,8,NA,NA,NA,197007.0,20.91351090632535,3,197003.0,49.633163068907706
1970-07-09,74.059998,1.4416107331943984,29.816138383515916,NA,1970.0,7.0,9,NA,NA,NA,197007.0,20.91351090632535,3,197003.0,49.633163068907706
1970-07-10,74.449997,0.5252170354181906,30.08924067486867,NA,1970.0,7.0,10,NA,NA,NA,197007.0,20.91351090632535,3,197003.0,49.633163068907706
1970-07-13,74.550003,0.13423626176782832,29.0771050336199,NA,1970.0,7.0,13,NA,NA,NA,197007.0,20.91351090632535,3,197003.0,49.633163068907706
1970-07-14,74.419998,-0.17453854082152276,27.2196813559658,NA,1970.0,7.0,14,NA,NA,NA,197007.0,20.91351090632535,3,197003.0,49.633163068907706
1970-07-15,75.230003,1.0825431405858232,27.80089590185911,NA,1970.0,7.0,15,NA,NA,NA,197007.0,20.91351090632535,3,197003.0,49.633163068907706
1970-07-16,76.339996,1.4646867470073488,29.056900069330773,NA,1970.0,7.0,16,NA,NA,NA,197007.0,20.91351090632535,3,197003.0,49.633163068907706
1970-07-17,77.690002,1.7529579785756866,27.78974616879717,NA,1970.0,7.0,17,NA,NA,NA,197007.0,20.91351090632535,3,197003.0,49.633163068907706
1970-07-20,77.790001,0.12863263681373027,27.767413939326893,NA,1970.0,7.0,20,NA,NA,NA,197007.0,20.91351090632535,3,197003.0,49.633163068907706
1970-07-21,76.980003,-1.046721424704522,28.41572790187228,NA,1970.0,7.0,21,NA,NA,NA,197007.0,20.91351090632535,3,197003.0,49.633163068907706
1970-07-22,77.029999,0.06492565561586616,27.925295006603196,NA,1970.0,7.0,22,NA,NA,NA,197007.0,20.91351090632535,3,197003.0,49.633163068907706
1970-07-23,78.0,1.2513883306672469,29.20659428311453,NA,1970.0,7.0,23,NA,NA,NA,197007.0,20.91351090632535,3,197003.0,49.633163068907706
1970-07-24,77.82,-0.23103591331841145,23.091647643738764,NA,1970.0,7.0,24,NA,NA,NA,197007.0,20.91351090632535,3,197003.0,49.633163068907706
1970-07-27,77.650002,-0.21868922051115902,22.01090842105879,NA,1970.0,7.0,27,NA,NA,NA,197007.0,20.91351090632535,3,197003.0,49.633163068907706
1970-07-28,77.769997,0.15441387802690443,22.03018680365277,NA,1970.0,7.0,28,NA,NA,NA,197007.0,20.91351090632535,3,197003.0,49.633163068907706
1970-07-29,78.040001,0.3465814437286774,21.594070977951514,NA,1970.0,7.0,29,NA,NA,NA,197007.0,20.91351090632535,3,197003.0,49.633163068907706
1970-07-30,78.07,0.038433156334782836,20.967375876519565,NA,1970.0,7.0,30,NA,NA,NA,197007.0,20.91351090632535,3,197003.0,49.633163068907706
1970-07-31,78.050003,-0.025617473385963763,20.91351090632535,NA,1970.0,7.0,31,NA,NA,NA,197007.0,20.91351090632535,3,197003.0,49.633163068907706
1970-08-03,77.019997,-1.3284595962499424,22.58706654912535,NA,1970.0,8.0,3,NA,NA,NA,197008.0,18.233257879066247,3,197003.0,49.633163068907706
1970-08-04,77.190002,0.22048514360140103,22.634927895344678,NA,1970.0,8.0,4,NA,NA,NA,197008.0,18.233257879066247,3,197003.0,49.633163068907706
1970-08-05,77.18,-0.012958476238189576,20.152249382872974,NA,1970.0,8.0,5,NA,NA,NA,197008.0,18.233257879066247,3,197003.0,49.633163068907706
1970-08-06,77.080002,-0.12964866162397115,19.57742771916487,NA,1970.0,8.0,6,NA,NA,NA,197008.0,18.233257879066247,3,197003.0,49.633163068907706
1970-08-07,77.279999,0.2591307471070614,13.619848613181846,NA,1970.0,8.0,7,NA,NA,NA,197008.0,18.233257879066247,3,197003.0,49.633163068907706
1970-08-10,76.199997,-1.4073753641782538,13.522312522816428,NA,1970.0,8.0,10,NA,NA,NA,197008.0,18.233257879066247,3,197003.0,49.633163068907706
1970-08-11,75.82,-0.49993132343324476,13.49639091667267,NA,1970.0,8.0,11,NA,NA,NA,197008.0,18.233257879066247,3,197003.0,49.633163068907706
1970-08-12,75.419998,-0.5289644776143021,13.75817496127704,NA,1970.0,8.0,12,NA,NA,NA,197008.0,18.233257879066247,3,197003.0,49.633163068907706
1970-08-13,74.760002,-0.878945597241021,14.500256621954309,NA,1970.0,8.0,13,NA,NA,NA,197008.0,18.233257879066247,3,197003.0,49.633163068907706
1970-08-14,75.18,0.5602228796396602,13.642206645596644,NA,1970.0,8.0,14,NA,NA,NA,197008.0,18.233257879066247,3,197003.0,49.633163068907706
1970-08-17,75.330002,0.1993250251418388,11.53662984438547,NA,1970.0,8.0,17,NA,NA,NA,197008.0,18.233257879066247,3,197003.0,49.633163068907706
1970-08-18,76.199997,1.1482934935070688,9.782346116963982,NA,1970.0,8.0,18,NA,NA,NA,197008.0,18.233257879066247,3,197003.0,49.633163068907706
1970-08-19,76.959999,0.9924370041167307,10.75073096885052,NA,1970.0,8.0,19,NA,NA,NA,197008.0,18.233257879066247,3,197003.0,49.633163068907706
1970-08-20,77.839996,1.1369593126598687,10.947781706559057,NA,1970.0,8.0,20,NA,NA,NA,197008.0,18.233257879066247,3,197003.0,49.633163068907706
1970-08-21,79.239998,1.7825810100284833,14.121161423116074,NA,1970.0,8.0,21,NA,NA,NA,197008.0,18.233257879066247,3,197003.0,49.633163068907706
1970-08-24,80.989998,2.1844468975919185,17.326996917384875,NA,1970.0,8.0,24,NA,NA,NA,197008.0,18.233257879066247,3,197003.0,49.633163068907706
1970-08-25,81.120003,0.16039112586296866,17.299344637397592,NA,1970.0,8.0,25,NA,NA,NA,197008.0,18.233257879066247,3,197003.0,49.633163068907706
1970-08-26,81.209999,0.1108803155443816,17.263814106605036,NA,1970.0,8.0,26,NA,NA,NA,197008.0,18.233257879066247,3,197003.0,49.633163068907706
1970-08-27,81.080002,-0.16020337297701914,17.265635581590942,NA,1970.0,8.0,27,NA,NA,NA,197008.0,18.233257879066247,3,197003.0,49.633163068907706
1970-08-28,81.860001,0.9574137029440877,18.062157883038996,NA,1970.0,8.0,28,NA,NA,NA,197008.0,18.233257879066247,3,197003.0,49.633163068907706
1970-08-31,81.519997,-0.4162131166551397,18.233914134008927,NA,1970.0,8.0,31,NA,NA,NA,197008.0,18.233257879066247,3,197003.0,49.633163068907706
1970-09-01,80.949997,-0.7016709049953995,18.72559993798331,NA,1970.0,9.0,1,NA,NA,NA,197009.0,10.48639428351611,3,197003.0,49.633163068907706
1970-09-02,80.959999,0.012355012364650975,16.96094768544528,NA,1970.0,9.0,2,NA,NA,NA,197009.0,10.48639428351611,3,197003.0,49.633163068907706
1970-09-03,82.089996,1.3860964445790103,18.833597340570925,NA,1970.0,9.0,3,NA,NA,NA,197009.0,10.48639428351611,3,197003.0,49.633163068907706
