date,return,open_close,rv,vix,year_week,dhousing,dindpro,nai,nfci,year_month
1993-03-02,1.3237450937326756,1.3260097739709487,NA,12.49,1993-02-28,-11.088539158979582,-0.1348577500239756,-0.69,-0.77,1993-03-01
1993-03-03,0.30318271784421924,0.30318271784421924,NA,13.13,1993-02-28,-11.088539158979582,-0.1348577500239756,-0.69,-0.77,1993-03-01
1993-03-04,-0.42828840554696157,-0.42828840554696157,NA,13.44,1993-02-28,-11.088539158979582,-0.1348577500239756,-0.69,-0.77,1993-03-01
1993-03-05,-0.27533981828584686,-0.27533981828584686,NA,14.08,1993-02-28,-11.088539158979582,-0.1348577500239756,-0.69,-0.77,1993-03-01
1993-03-08,1.9094308561318662,1.9071870400250823,NA,16.22,1993-03-07,-11.088539158979582,-0.1348577500239756,-0.69,-0.77,1993-03-01
1993-03-09,-0.06819791161243316,-0.05940554761716399,NA,14.17,1993-03-07,-11.088539158979582,-0.1348577500239756,-0.69,-0.77,1993-03-01
1993-03-10,0.423834930088951,0.423834930088951,NA,13.91,1993-03-07,-11.088539158979582,-0.1348577500239756,-0.69,-0.77,1993-03-01
1993-03-11,-0.5735933608760568,-0.5779802215844398,NA,14.26,1993-03-07,-11.088539158979582,-0.1348577500239756,-0.69,-0.77,1993-03-01
1993-03-12,-0.8610565184065777,-0.8566508408334172,NA,15.66,1993-03-07,-11.088539158979582,-0.1348577500239756,-0.69,-0.77,1993-03-01
1993-03-15,0.3550601860540681,0.3550601860540681,NA,14.74,1993-03-14,-11.088539158979582,-0.1348577500239756,-0.69,-0.77,1993-03-01
1993-03-16,-0.013291537635318207,-0.013291537635318207,NA,14.51,1993-03-14,-11.088539158979582,-0.1348577500239756,-0.69,-0.77,1993-03-01
1993-03-17,-0.6802438252368148,-0.6780261078191074,NA,14.53,1993-03-14,-11.088539158979582,-0.1348577500239756,-0.69,-0.77,1993-03-01
1993-03-18,0.7953867634153511,0.7842372879117043,NA,14.17,1993-03-14,-11.088539158979582,-0.1348577500239756,-0.69,-0.77,1993-03-01
1993-03-19,-0.37913333403949423,-0.3813415903603179,NA,13.23,1993-03-14,-11.088539158979582,-0.1348577500239756,-0.69,-0.77,1993-03-01
1993-03-22,-0.2891884654806276,-0.28697154985133366,NA,13.66,1993-03-21,-11.088539158979582,-0.1348577500239756,-0.69,-0.77,1993-03-01
1993-03-23,-0.02673566211610634,-0.02673566211610634,NA,13.02,1993-03-21,-11.088539158979582,-0.1348577500239756,-0.69,-0.77,1993-03-01
1993-03-24,-0.1538760128605432,-0.14272934500620948,NA,12.44,1993-03-21,-11.088539158979582,-0.1348577500239756,-0.69,-0.77,1993-03-01
1993-03-25,0.6251753967956297,0.6207143630658329,NA,12.08,1993-03-21,-11.088539158979582,-0.1348577500239756,-0.69,-0.77,1993-03-01
1993-03-26,-0.6899201661628496,-0.6965733780440075,NA,12.21,1993-03-21,-11.088539158979582,-0.1348577500239756,-0.69,-0.77,1993-03-01
1993-03-29,0.6655169051906107,0.66998102735214,NA,12.63,1993-03-28,-11.088539158979582,-0.1348577500239756,-0.69,-0.77,1993-03-01
1993-03-30,0.26586009706361935,0.26141890622826125,NA,12.23,1993-03-28,-11.088539158979582,-0.1348577500239756,-0.69,-0.77,1993-03-01
1993-03-31,-0.06639546863196344,-0.06639546863196344,NA,12.53,1993-03-28,-11.088539158979582,-0.1348577500239756,-0.69,-0.77,1993-03-01
1993-04-01,-0.3037852815709563,-0.3037852815709563,NA,13.02,1993-03-28,14.978819025939494,0.3461331155310887,0.34,-0.77,1993-04-01
1993-04-02,-1.998512829710819,-1.9940736904246137,NA,14.5,1993-03-28,14.978819025939494,0.3461331155310887,0.34,-0.77,1993-04-01
1993-04-05,0.20369235169610533,0.19689632558401726,NA,14.12,1993-04-04,14.978819025939494,0.3461331155310887,0.34,-0.77,1993-04-01
1993-04-06,-0.2558165373526933,-0.2558165373526933,NA,14.24,1993-04-04,14.978819025939494,0.3461331155310887,0.34,-0.77,1993-04-01
1993-04-07,0.3552497764453655,0.3552497764453655,NA,13.64,1993-04-04,14.978819025939494,0.3461331155310887,0.34,-0.77,1993-04-01
1993-04-08,-0.20123117295236526,-0.19670912742517643,NA,12.83,1993-04-04,14.978819025939494,0.3461331155310887,0.34,-0.77,1993-04-01
1993-04-12,1.4670956718901174,1.4670956718901174,NA,11.93,1993-04-11,14.978819025939494,0.3461331155310887,0.34,-0.78,1993-04-01
1993-04-13,0.18939744379471435,0.18047463104888806,NA,11.7,1993-04-11,14.978819025939494,0.3461331155310887,0.34,-0.78,1993-04-01
1993-04-14,-0.1247376196133132,-0.1247376196133132,NA,11.76,1993-04-11,14.978819025939494,0.3461331155310887,0.34,-0.78,1993-04-01
1993-04-15,-0.05796936835009703,-0.04459576439570512,NA,10.96,1993-04-11,14.978819025939494,0.3461331155310887,0.34,-0.78,1993-04-01
1993-04-16,0.12035751612424761,0.11812515920972544,NA,11.29,1993-04-11,14.978819025939494,0.3461331155310887,0.34,-0.78,1993-04-01
1993-04-19,-0.3302124846937815,-0.3302124846937815,NA,12.06,1993-04-18,14.978819025939494,0.3461331155310887,0.34,-0.78,1993-04-01
1993-04-20,-0.5288138629474304,-0.5288138629474304,NA,11.94,1993-04-18,14.978819025939494,0.3461331155310887,0.34,-0.78,1993-04-01
1993-04-21,-0.33080965476246504,-0.3285606966797694,NA,12.11,1993-04-18,14.978819025939494,0.3461331155310887,0.34,-0.78,1993-04-01
1993-04-22,-0.9444212964860199,-0.9263827922707968,NA,12.68,1993-04-18,14.978819025939494,0.3461331155310887,0.34,-0.78,1993-04-01
1993-04-23,-0.5544839652735334,-0.561310064746845,NA,13.36,1993-04-18,14.978819025939494,0.3461331155310887,0.34,-0.78,1993-04-01
1993-04-26,-0.8017755410597793,-0.8017755410597793,NA,15.25,1993-04-25,14.978819025939494,0.3461331155310887,0.34,-0.79,1993-04-01
1993-04-27,1.0257679070471148,1.0303858112405528,NA,13.93,1993-04-25,14.978819025939494,0.3461331155310887,0.34,-0.79,1993-04-01
1993-04-28,0.0022782324832881784,0.0022782324832881784,NA,13.12,1993-04-25,14.978819025939494,0.3461331155310887,0.34,-0.79,1993-04-01
1993-04-29,0.19843000570300973,0.19843000570300973,NA,12.8,1993-04-25,14.978819025939494,0.3461331155310887,0.34,-0.79,1993-04-01
1993-04-30,0.29576100525359195,0.29576100525359195,NA,12.42,1993-04-25,14.978819025939494,0.3461331155310887,0.34,-0.79,1993-04-01
1993-05-03,0.5143588110041009,0.5143588110041009,NA,12.9,1993-05-02,0.1588562685138406,-0.3485295699768187,-0.07,-0.8,1993-05-01
1993-05-04,0.358709713951022,0.3315931986030307,NA,12.14,1993-05-02,0.1588562685138406,-0.3485295699768187,-0.07,-0.8,1993-05-01
1993-05-05,0.10578818911231025,0.12154824231398464,NA,12.38,1993-05-02,0.1588562685138406,-0.3485295699768187,-0.07,-0.8,1993-05-01
1993-05-06,-0.2838495680001607,-0.3018487133722658,NA,13.22,1993-05-02,0.1588562685138406,-0.3485295699768187,-0.07,-0.8,1993-05-01
1993-05-07,-0.21455387058129105,-0.21906331173466853,NA,13.01,1993-05-02,0.1588562685138406,-0.3485295699768187,-0.07,-0.8,1993-05-01
1993-05-10,0.1107184548373219,0.10393656364531267,NA,13.72,1993-05-09,0.1588562685138406,-0.3485295699768187,-0.07,-0.8,1993-05-01
1993-05-11,0.35168372228966405,0.35168372228966405,NA,13.35,1993-05-09,0.1588562685138406,-0.3485295699768187,-0.07,-0.8,1993-05-01
1993-05-12,0.09897050008476072,0.10796766450544837,NA,13.56,1993-05-09,0.1588562685138406,-0.3485295699768187,-0.07,-0.8,1993-05-01
1993-05-13,-1.2601497040628296,-1.2489107628617546,NA,14.76,1993-05-09,0.1588562685138406,-0.3485295699768187,-0.07,-0.8,1993-05-01
1993-05-14,0.07510031113922011,0.07737932528080194,NA,14.39,1993-05-09,0.1588562685138406,-0.3485295699768187,-0.07,-0.8,1993-05-01
1993-05-17,0.18410492544438384,0.18410492544438384,NA,14.13,1993-05-16,0.1588562685138406,-0.3485295699768187,-0.07,-0.81,1993-05-01
1993-05-18,-0.01135200807098613,-0.015898081865461933,NA,14.19,1993-05-16,0.1588562685138406,-0.3485295699768187,-0.07,-0.81,1993-05-01
1993-05-19,1.6331214500425517,1.6331214500425517,NA,14.29,1993-05-16,0.1588562685138406,-0.3485295699768187,-0.07,-0.81,1993-05-01
1993-05-20,0.6724860539709887,0.6724860539709887,NA,13.98,1993-05-16,0.1588562685138406,-0.3485295699768187,-0.07,-0.81,1993-05-01
1993-05-21,-1.0597691953135424,-1.0597691953135424,NA,14.51,1993-05-16,0.1588562685138406,-0.3485295699768187,-0.07,-0.81,1993-05-01
1993-05-24,0.48330981255322314,0.48330981255322314,NA,14.1,1993-05-23,0.1588562685138406,-0.3485295699768187,-0.07,-0.82,1993-05-01
1993-05-25,0.1895537155206739,0.1895537155206739,NA,14.04,1993-05-23,0.1588562685138406,-0.3485295699768187,-0.07,-0.82,1993-05-01
1993-05-26,1.0174191342851024,1.0174191342851024,NA,12.88,1993-05-23,0.1588562685138406,-0.3485295699768187,-0.07,-0.82,1993-05-01
1993-05-27,-0.22741037413878118,-0.22741037413878118,NA,13.1,1993-05-23,0.1588562685138406,-0.3485295699768187,-0.07,-0.82,1993-05-01
1993-05-28,-0.4919136853218653,-0.4919136853218653,NA,13.47,1993-05-23,0.1588562685138406,-0.3485295699768187,-0.07,-0.82,1993-05-01
1993-06-01,0.8052929614957627,0.7964062198754895,NA,13.67,1993-05-30,1.5748356968138921,0.17015523845715919,-0.04,-0.83,1993-06-01
1993-06-02,0.004411025946904346,0.004411025946904346,NA,13.48,1993-05-30,1.5748356968138921,0.17015523845715919,-0.04,-0.83,1993-06-01
1993-06-03,-0.300111884452825,-0.2979062856297787,NA,13.54,1993-05-30,1.5748356968138921,0.17015523845715919,-0.04,-0.83,1993-06-01
1993-06-04,-0.5384738582586479,-0.5252136802948115,NA,12.86,1993-05-30,1.5748356968138921,0.17015523845715919,-0.04,-0.83,1993-06-01
1993-06-07,-0.5279869686884986,-0.5302108696683128,NA,14.07,1993-06-06,1.5748356968138921,0.17015523845715919,-0.04,-0.85,1993-06-01
1993-06-08,-0.66786689830165,-0.6589299580989305,NA,14.74,1993-06-06,1.5748356968138921,0.17015523845715919,-0.04,-0.85,1993-06-01
1993-06-09,0.24031904389412162,0.24031904389412162,NA,13.96,1993-06-06,1.5748356968138921,0.17015523845715919,-0.04,-0.85,1993-06-01
1993-06-10,-0.08976929509092457,-0.08976929509092457,NA,13.31,1993-06-06,1.5748356968138921,0.17015523845715919,-0.04,-0.85,1993-06-01
1993-06-11,0.4212241773052128,0.4212241773052128,NA,12.71,1993-06-06,1.5748356968138921,0.17015523845715919,-0.04,-0.85,1993-06-01
1993-06-14,0.1005577924209966,0.1005577924209966,NA,12.33,1993-06-13,1.5748356968138921,0.17015523845715919,-0.04,-0.87,1993-06-01
1993-06-15,-0.3221555913169638,-0.32662713602311655,NA,11.99,1993-06-13,1.5748356968138921,0.17015523845715919,-0.04,-0.87,1993-06-01
1993-06-16,0.259595988542749,0.259595988542749,NA,11.87,1993-06-13,1.5748356968138921,0.17015523845715919,-0.04,-0.87,1993-06-01
1993-06-17,0.24777985098438648,0.24777985098438648,NA,11.66,1993-06-13,1.5748356968138921,0.17015523845715919,-0.04,-0.87,1993-06-01
1993-06-18,-1.089431767291149,-1.089431767291149,NA,12.24,1993-06-13,1.5748356968138921,0.17015523845715919,-0.04,-0.87,1993-06-01
1993-06-21,0.5708540093979586,0.5708540093979586,NA,12.25,1993-06-20,1.5748356968138921,0.17015523845715919,-0.04,-0.88,1993-06-01
1993-06-22,-0.06501328524688432,-0.07173597620067085,NA,11.65,1993-06-20,1.5748356968138921,0.17015523845715919,-0.04,-0.88,1993-06-01
1993-06-23,-0.616339681747835,-0.623066520382487,NA,12.04,1993-06-20,1.5748356968138921,0.17015523845715919,-0.04,-0.88,1993-06-01
1993-06-24,0.7709533497178178,0.8048030274697027,NA,12.25,1993-06-20,1.5748356968138921,0.17015523845715919,-0.04,-0.88,1993-06-01
1993-06-25,0.21918798310540666,0.21918798310540666,NA,11.25,1993-06-20,1.5748356968138921,0.17015523845715919,-0.04,-0.88,1993-06-01
1993-06-28,0.9450289784112442,0.9450289784112442,NA,11.11,1993-06-27,1.5748356968138921,0.17015523845715919,-0.04,-0.9,1993-06-01
1993-06-29,-0.25705334466259444,-0.26590743966696806,NA,11.29,1993-06-27,1.5748356968138921,0.17015523845715919,-0.04,-0.9,1993-06-01
1993-06-30,-0.03550808936854111,-0.03550808936854111,NA,11.26,1993-06-27,1.5748356968138921,0.17015523845715919,-0.04,-0.9,1993-06-01
1993-07-01,-0.33572596041224756,-0.3379477633601802,NA,11.51,1993-06-27,-2.052163572079646,0.3076982925965588,0.04,-0.9,1993-07-01
1993-07-02,-0.7107271392821524,-0.7107271392821524,NA,11.33,1993-06-27,-2.052163572079646,0.3076982925965588,0.04,-0.9,1993-07-01
1993-07-06,-0.9940693069810713,-0.9985526534943112,NA,13.87,1993-07-04,-2.052163572079646,0.3076982925965588,0.04,-0.91,1993-07-01
1993-07-07,0.31664786407343826,0.32344396308534584,NA,13.05,1993-07-04,-2.052163572079646,0.3076982925965588,0.04,-0.91,1993-07-01
1993-07-08,1.30348979801731,1.3012295881891234,NA,12.24,1993-07-04,-2.052163572079646,0.3076982925965588,0.04,-0.91,1993-07-01
1993-07-09,-0.1182113324163403,-0.1182113324163403,NA,10.8,1993-07-04,-2.052163572079646,0.3076982925965588,0.04,-0.91,1993-07-01
1993-07-12,0.19396633039132638,0.189498777006758,NA,10.85,1993-07-11,-2.052163572079646,0.3076982925965588,0.04,-0.92,1993-07-01
1993-07-13,-0.19842716512172842,-0.20287915731724837,NA,11.02,1993-07-11,-2.052163572079646,0.3076982925965588,0.04,-0.92,1993-07-01
1993-07-14,0.4431219688710186,0.44535569688921584,NA,10.78,1993-07-11,-2.052163572079646,0.3076982925965588,0.04,-0.92,1993-07-01
1993-07-15,-0.19125681610629996,-0.19348061831907515,NA,10.6,1993-07-11,-2.052163572079646,0.3076982925965588,0.04,-0.92,1993-07-01
1993-07-16,-0.7754490953479021,-0.7420536439774139,NA,10.96,1993-07-11,-2.052163572079646,0.3076982925965588,0.04,-0.92,1993-07-01
1993-07-19,0.0627955346643283,0.0627955346643283,NA,11.46,1993-07-18,-2.052163572079646,0.3076982925965588,0.04,-0.93,1993-07-01
1993-07-20,0.2865649988221364,0.2865649988221364,NA,11.05,1993-07-18,-2.052163572079646,0.3076982925965588,0.04,-0.93,1993-07-01
1993-07-21,-0.02906796101092013,-0.022361201464793368,NA,11.97,1993-07-18,-2.052163572079646,0.3076982925965588,0.04,-0.93,1993-07-01
1993-07-22,-0.598860808257129,-0.598860808257129,NA,11.69,1993-07-18,-2.052163572079646,0.3076982925965588,0.04,-0.93,1993-07-01
1993-07-23,0.5809722274316975,0.5742236757483532,NA,11.32,1993-07-18,-2.052163572079646,0.3076982925965588,0.04,-0.93,1993-07-01
1993-07-26,0.444100752339871,0.4530494863131729,NA,11.32,1993-07-25,-2.052163572079646,0.3076982925965588,0.04,-0.93,1993-07-01
1993-07-27,-0.18945232355980224,-0.1694106794702499,NA,11.34,1993-07-25,-2.052163572079646,0.3076982925965588,0.04,-0.93,1993-07-01
1993-07-28,-0.23452162438806212,-0.2367547781570778,NA,11.37,1993-07-25,-2.052163572079646,0.3076982925965588,0.04,-0.93,1993-07-01
1993-07-29,0.6797187011975403,0.6797187011975403,NA,11.25,1993-07-25,-2.052163572079646,0.3076982925965588,0.04,-0.93,1993-07-01
1993-07-30,-0.4697371665415062,-0.45863402682044807,NA,11.73,1993-07-25,-2.052163572079646,0.3076982925965588,0.04,-0.93,1993-07-01
1993-08-02,0.4497467175363923,0.4497467175363923,NA,11.47,1993-08-01,3.6025822256761764,-0.10425157936779783,-0.03,-0.93,1993-08-01
1993-08-03,-0.19568283948343534,-0.19568283948343534,NA,11.49,1993-08-01,3.6025822256761764,-0.10425157936779783,-0.03,-0.93,1993-08-01
1993-08-04,-0.16261350675188524,-0.16261350675188524,NA,11.71,1993-08-01,3.6025822256761764,-0.10425157936779783,-0.03,-0.93,1993-08-01
1993-08-05,-0.0914503713010717,-0.09367512021896118,NA,12.03,1993-08-01,3.6025822256761764,-0.10425157936779783,-0.03,-0.93,1993-08-01
1993-08-06,0.12265431254716574,0.12265431254716574,NA,12.33,1993-08-01,3.6025822256761764,-0.10425157936779783,-0.03,-0.93,1993-08-01
1993-08-09,0.4536383171031666,0.4536383171031666,NA,12.39,1993-08-08,3.6025822256761764,-0.10425157936779783,-0.03,-0.93,1993-08-01
1993-08-10,-0.28216666280282965,-0.279945747126753,NA,12.31,1993-08-08,3.6025822256761764,-0.10425157936779783,-0.03,-0.93,1993-08-01
1993-08-11,0.2244623174949112,0.1910950968978753,NA,12.07,1993-08-08,3.6025822256761764,-0.10425157936779783,-0.03,-0.93,1993-08-01
1993-08-12,-0.33354860258896224,-0.33577075083339736,NA,12.38,1993-08-08,3.6025822256761764,-0.10425157936779783,-0.03,-0.93,1993-08-01
1993-08-13,0.26249019456496825,0.26026062208384104,NA,12.19,1993-08-08,3.6025822256761764,-0.10425157936779783,-0.03,-0.93,1993-08-01
1993-08-16,0.4963866839074349,0.4719561596425059,NA,12.01,1993-08-15,3.6025822256761764,-0.10425157936779783,-0.03,-0.92,1993-08-01
1993-08-17,0.1656525412689014,0.1656525412689014,NA,11.59,1993-08-15,3.6025822256761764,-0.10425157936779783,-0.03,-0.92,1993-08-01
1993-08-18,0.6401473635450294,0.6224970335230395,NA,11.52,1993-08-15,3.6025822256761764,-0.10425157936779783,-0.03,-0.92,1993-08-01
1993-08-19,0.08547876048323744,0.09205712776259034,NA,11.63,1993-08-15,3.6025822256761764,-0.10425157936779783,-0.03,-0.92,1993-08-01
1993-08-20,-0.05916983722471514,-0.07669935722427468,NA,11.62,1993-08-15,3.6025822256761764,-0.10425157936779783,-0.03,-0.92,1993-08-01
1993-08-23,-0.20408240324689686,-0.19531119263840324,NA,12.15,1993-08-22,3.6025822256761764,-0.10425157936779783,-0.03,-0.91,1993-08-01
1993-08-24,0.992353061570661,0.992353061570661,NA,11.8,1993-08-22,3.6025822256761764,-0.10425157936779783,-0.03,-0.91,1993-08-01
1993-08-25,0.07827286025197111,0.08262056345413882,NA,12.1,1993-08-22,3.6025822256761764,-0.10425157936779783,-0.03,-0.91,1993-08-01
1993-08-26,0.19757575305217046,0.21713648615975245,NA,12.14,1993-08-22,3.6025822256761764,-0.10425157936779783,-0.03,-0.91,1993-08-01
1993-08-27,-0.10850930777444034,-0.11067373858546503,NA,11.91,1993-08-22,3.6025822256761764,-0.10425157936779783,-0.03,-0.91,1993-08-01
1993-08-30,0.2948670874985737,0.2948670874985737,NA,11.74,1993-08-29,3.6025822256761764,-0.10425157936779783,-0.03,-0.9,1993-08-01
1993-08-31,0.35874177050185807,0.35874177050185807,NA,11.85,1993-08-29,3.6025822256761764,-0.10425157936779783,-0.03,-0.9,1993-08-01
1993-09-01,-0.08848594064838622,-0.08632654205458223,NA,11.48,1993-08-29,3.2541653073609567,0.4753332591871384,0.5,-0.9,1993-09-01
1993-09-02,-0.40023981949355303,-0.39592384591653484,NA,11.87,1993-08-29,3.2541653073609567,0.4753332591871384,0.5,-0.9,1993-09-01
1993-09-03,0.008672505141493758,0.008672505141493758,NA,11.16,1993-08-29,3.2541653073609567,0.4753332591871384,0.5,-0.9,1993-09-01
1993-09-07,-0.61314023451704,-0.61314023451704,NA,12.9,1993-09-05,3.2541653073609567,0.4753332591871384,0.5,-0.89,1993-09-01
1993-09-08,-0.4086667258056842,-0.4086667258056842,NA,13.24,1993-09-05,3.2541653073609567,0.4753332591871384,0.5,-0.89,1993-09-01
1993-09-09,0.18596647170534553,0.18596647170534553,NA,12.67,1993-09-05,3.2541653073609567,0.4753332591871384,0.5,-0.89,1993-09-01
1993-09-10,0.9181764196950937,0.9203644217737228,NA,11.7,1993-09-05,3.2541653073609567,0.4753332591871384,0.5,-0.89,1993-09-01
1993-09-13,0.07360995382450497,0.07793929469253058,NA,12.16,1993-09-12,3.2541653073609567,0.4753332591871384,0.5,-0.88,1993-09-01
1993-09-14,-0.468568695120819,-0.4404287797268758,NA,13.15,1993-09-12,3.2541653073609567,0.4753332591871384,0.5,-0.88,1993-09-01
1993-09-15,0.36896666925931854,0.36896666925931854,NA,12.7,1993-09-12,3.2541653073609567,0.4753332591871384,0.5,-0.88,1993-09-01
1993-09-16,-0.47121527369817784,-0.4582168121193497,NA,13.36,1993-09-12,3.2541653073609567,0.4753332591871384,0.5,-0.88,1993-09-01
1993-09-17,-0.1306832701979843,-0.1306832701979843,NA,13.39,1993-09-12,3.2541653073609567,0.4753332591871384,0.5,-0.88,1993-09-01
1993-09-20,-0.8272466100558873,-0.8294280042795421,NA,14.6,1993-09-19,3.2541653073609567,0.4753332591871384,0.5,-0.87,1993-09-01
1993-09-21,-0.46255060443494145,-0.46255060443494145,NA,17.3,1993-09-19,3.2541653073609567,0.4753332591871384,0.5,-0.87,1993-09-01
1993-09-22,0.7149565546253456,0.717166535935565,NA,13.75,1993-09-19,3.2541653073609567,0.4753332591871384,0.5,-0.87,1993-09-01
1993-09-23,0.33699793291894764,0.3260410587028417,NA,13.36,1993-09-19,3.2541653073609567,0.4753332591871384,0.5,-0.87,1993-09-01
1993-09-24,-0.024030720065137956,-0.024030720065137956,NA,12.47,1993-09-19,3.2541653073609567,0.4753332591871384,0.5,-0.87,1993-09-01
1993-09-27,0.9070862652041711,0.9070862652041711,NA,12.49,1993-09-26,3.2541653073609567,0.4753332591871384,0.5,-0.86,1993-09-01
1993-09-28,-0.058481585456160445,-0.06714470111113258,NA,12.19,1993-09-26,3.2541653073609567,0.4753332591871384,0.5,-0.86,1993-09-01
1993-09-29,-0.3081496350660906,-0.32331694622591556,NA,12.63,1993-09-26,3.2541653073609567,0.4753332591871384,0.5,-0.86,1993-09-01
1993-09-30,-0.25678809989839735,-0.25678809989839735,NA,12.99,1993-09-26,3.2541653073609567,0.4753332591871384,0.5,-0.86,1993-09-01
1993-10-01,0.510755399129792,0.510755399129792,NA,11.83,1993-09-26,3.583564437112763,0.7657691746076445,0.54,-0.86,1993-10-01
1993-10-04,0.013005787953801473,0.013005787953801473,NA,12.85,1993-10-03,3.583564437112763,0.7657691746076445,0.54,-0.85,1993-10-01
1993-10-05,-0.03034751877653008,-0.03034751877653008,NA,12.97,1993-10-03,3.583564437112763,0.7657691746076445,0.54,-0.85,1993-10-01
1993-10-06,-0.0997943547692337,-0.10846223559362045,NA,12.68,1993-10-03,3.583564437112763,0.7657691746076445,0.54,-0.85,1993-10-01
1993-10-07,-0.3391596060973612,-0.3326483465327712,NA,13.14,1993-10-03,3.583564437112763,0.7657691746076445,0.54,-0.85,1993-10-01
1993-10-08,0.24578963989769775,0.24578963989769775,NA,12.04,1993-10-03,3.583564437112763,0.7657691746076445,0.54,-0.85,1993-10-01
1993-10-11,0.12375450686432643,0.12375450686432643,NA,12.26,1993-10-10,3.583564437112763,0.7657691746076445,0.54,-0.85,1993-10-01
1993-10-12,0.05205856950540877,0.017347531849853937,NA,12.41,1993-10-10,3.583564437112763,0.7657691746076445,0.54,-0.85,1993-10-01
1993-10-13,0.08020615988346691,0.08020615988346691,NA,11.38,1993-10-10,3.583564437112763,0.7657691746076445,0.54,-0.85,1993-10-01
1993-10-14,1.150477428530472,1.1374773415322004,NA,11,1993-10-10,3.583564437112763,0.7657691746076445,0.54,-0.85,1993-10-01
1993-10-15,0.5703160796185713,0.5703160796185713,NA,10.87,1993-10-10,3.583564437112763,0.7657691746076445,0.54,-0.85,1993-10-01
1993-10-18,-0.2238900634726093,-0.2238900634726093,NA,11.33,1993-10-17,3.583564437112763,0.7657691746076445,0.54,-0.84,1993-10-01
1993-10-19,-0.47932409251387753,-0.47078322208689016,NA,11.61,1993-10-17,3.583564437112763,0.7657691746076445,0.54,-0.84,1993-10-01
1993-10-20,-0.030030463241104144,-0.030030463241104144,NA,11.32,1993-10-17,3.583564437112763,0.7657691746076445,0.54,-0.84,1993-10-01
1993-10-21,-0.15245850866456578,-0.15031095415034557,NA,11.2,1993-10-17,3.583564437112763,0.7657691746076445,0.54,-0.84,1993-10-01
1993-10-22,-0.4501253647521075,-0.4501253647521075,NA,11.48,1993-10-17,3.583564437112763,0.7657691746076445,0.54,-0.84,1993-10-01
1993-10-25,0.20055059693877553,0.20055059693877553,NA,11.83,1993-10-24,3.583564437112763,0.7657691746076445,0.54,-0.83,1993-10-01
1993-10-26,0.021534948925427955,0.021534948925427955,NA,11.83,1993-10-24,3.583564437112763,0.7657691746076445,0.54,-0.83,1993-10-01
1993-10-27,0.066744253053308,0.066744253053308,NA,12.01,1993-10-24,3.583564437112763,0.7657691746076445,0.54,-0.83,1993-10-01
1993-10-28,0.6692918163361483,0.6886639177213105,NA,11.88,1993-10-24,3.583564437112763,0.7657691746076445,0.54,-0.83,1993-10-01
1993-10-29,0.021372440162892303,0.023512586589102824,NA,11.46,1993-10-24,3.583564437112763,0.7657691746076445,0.54,-0.83,1993-10-01
1993-11-01,0.271102384882127,0.271102384882127,NA,11.78,1993-10-31,-1.1560822401076365,0.42223848798483843,0.45,-0.82,1993-11-01
1993-11-02,-0.14079486814351228,-0.14079486814351228,NA,11.74,1993-10-31,-1.1560822401076365,0.42223848798483843,0.45,-0.82,1993-11-01
1993-11-03,-1.1637803502932975,-1.1637803502932975,NA,13.26,1993-10-31,-1.1560822401076365,0.42223848798483843,0.45,-0.82,1993-11-01
1993-11-04,-1.201522124570431,-1.201522124570431,NA,14.68,1993-10-31,-1.1560822401076365,0.42223848798483843,0.45,-0.82,1993-11-01
1993-11-05,0.453628022955499,0.453628022955499,NA,14.97,1993-10-31,-1.1560822401076365,0.42223848798483843,0.45,-0.82,1993-11-01
1993-11-08,0.1391602567291983,0.1391602567291983,NA,14.31,1993-11-07,-1.1560822401076365,0.42223848798483843,0.45,-0.81,1993-11-01
1993-11-09,0.026070785310228217,0.026070785310228217,NA,13.94,1993-11-07,-1.1560822401076365,0.42223848798483843,0.45,-0.81,1993-11-01
1993-11-10,0.7337328613935767,0.718526014309262,NA,13.72,1993-11-07,-1.1560822401076365,0.42223848798483843,0.45,-0.81,1993-11-01
1993-11-11,-0.23316776860937694,-0.23316776860937694,NA,13.88,1993-11-07,-1.1560822401076365,0.42223848798483843,0.45,-0.81,1993-11-01
1993-11-12,0.5926549702800266,0.5926549702800266,NA,13.33,1993-11-07,-1.1560822401076365,0.42223848798483843,0.45,-0.81,1993-11-01
1993-11-15,-0.35301820537361195,-0.35301820537361195,NA,14.46,1993-11-14,-1.1560822401076365,0.42223848798483843,0.45,-0.81,1993-11-01
1993-11-16,0.6426722099887705,0.6426722099887705,NA,15.11,1993-11-14,-1.1560822401076365,0.42223848798483843,0.45,-0.81,1993-11-01
1993-11-17,-0.41436203881524136,-0.41436203881524136,NA,15.57,1993-11-14,-1.1560822401076365,0.42223848798483843,0.45,-0.81,1993-11-01
1993-11-18,-0.2563475244526714,-0.2606478988611549,NA,14.65,1993-11-14,-1.1560822401076365,0.42223848798483843,0.45,-0.81,1993-11-01
1993-11-19,-0.2202477621345622,-0.21377695178914635,NA,15.03,1993-11-14,-1.1560822401076365,0.42223848798483843,0.45,-0.81,1993-11-01
1993-11-22,-0.7529357516388835,-0.7529357516388835,NA,15.9,1993-11-21,-1.1560822401076365,0.42223848798483843,0.45,-0.82,1993-11-01
1993-11-23,0.4129709381036406,0.4129709381036406,NA,14.27,1993-11-21,-1.1560822401076365,0.42223848798483843,0.45,-0.82,1993-11-01
